id,name,symbol,price_usd,market_cap,ai,gaming,memes,rwa,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,atl,atl_change_percentage
how-did-you-make-it,How Did You Make It?,crypto,7.74e-06,7590.57,0,0,1,0,10039.0,7722.62,11.6,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,981163626.516967,998232428.764915,999911122.14,0.00016476,-95.30438,7.7e-06,0.45843
spectrum-2,Spectrum,spctrm,7.61e-06,7600.61,0,0,1,0,10036.0,7600.61,1.12,7.6e-06,7.36e-06,1.23177e-07,1.6462,120.63,1.6127,999336666.15505,999336666.15505,999996055.0,0.00049726,-98.47048,6.23e-06,22.16196
kek-on-sol,Kek on Sol,kek,7.62e-06,7617.06,0,0,1,0,10034.0,7617.06,9.9,7.67e-06,7.5e-06,1.03427e-07,1.37571,23.71,0.31223,999418826.241718,999418826.241718,1000000000.0,0.00058543,-98.69813,5.38e-06,41.76289
baby-peanut,Baby Peanut,babyp,7.63e-06,7617.34,0,0,1,0,10038.0,7617.34,13.17,7.64e-06,7.38e-06,1.0033e-07,1.33266,126.12,1.68359,998488117.937501,998488117.937501,999833723.0,0.00187932,-99.5949,4.97e-06,53.03808
magnificent-7777,Magnificent 7777,magic,0.00097956,7618.82,0,0,1,0,10033.0,7618.82,3.84,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,7777777.0,7777777.0,7777777.0,0.135521,-99.27719,0.00062259,57.33643
pojak,Pojak,pj,8.05e-06,7620.4,0,0,1,0,10032.0,7620.4,34.84,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,946182197.952315,946182197.952315,1000000000.0,0.00260268,-99.69056,6.92e-06,16.34244
glub,Glub,glub,9.33e-06,7672.94,0,0,1,0,10028.0,7672.94,105.2,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,822372913.301344,822372913.301344,822782767.79,0.00151338,-99.38348,7.65e-06,21.98287
satoshi-nakamoto-sol,SATOSHI NAKAMOTO (SOL),$godfather,7.69e-06,7689.71,0,0,1,0,10024.0,7689.71,7.09,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,1000000000.0,1000000000.0,1000000000.0,0.00117971,-99.34817,6.23e-06,23.48549
wimpo,Wimpo,wimpo,7.71e-06,7709.75,0,0,1,0,10022.0,7709.75,1.48,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,999999999.0,999999999.0,999999999.0,0.00077789,-99.0089,6.56e-06,17.60815
floppa,FLOPPA,floppa,7.71e-06,7709.82,0,0,1,0,10021.0,7709.82,2.68,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,999397399.039269,999397399.039269,999999982.86,0.00133085,-99.42033,6.9e-06,11.85609
bitbean,BitBean,$bitb,7.92e-06,7712.68,0,0,1,0,10018.0,7712.68,52.58,7.93e-06,6.8e-06,1.12e-06,16.44677,-16619.311068378138,-68.30231,973942832.506472,973942832.506472,1000000000.0,0.00094833,-99.16609,4.53e-06,74.60341
pou-on-sui,Pou On Sui,pou,7.74855e-07,7748.55,0,0,1,0,10016.0,7748.55,2.49,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,10000000000.0,10000000000.0,10000000000.0,8.534e-05,-99.09206,4.50992e-07,71.81118
zeck-murris,Zeck Murris,zeck,7.96e-06,7748.61,0,0,1,0,10015.0,7748.61,28.83,7.98e-06,7.9e-06,4.3382e-08,0.54819,72.92,0.95003,973809062.665155,973809062.665155,1000000000.0,0.00076421,-98.95879,5.88e-06,35.25903
moshi,Moshi,moshi,7.78e-06,7773.08,0,0,1,0,10012.0,7773.08,9.88,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,999196593.96553,999196593.96553,1000000000.0,0.00193863,-99.59872,5.47e-06,42.09422
smore,SMORE,smore,7.79e-06,7779.23,0,0,1,0,10010.0,7779.23,49.46,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,998353649.640909,998353649.640909,1000000000.0,0.00052971,-98.529,6.11e-06,27.47527
toki,toki,toki,8.07e-06,7779.64,0,0,1,0,10009.0,7779.64,21.25,8.17e-06,8.01e-06,-1.04425891069e-07,-1.27824,-73.53361624440004,-0.93636,964606682.415337,964606682.415337,1000000000.0,0.00154213,-99.47701,6.46e-06,24.78262
let-me-do-it-for-you,Let me do it for you,nose,7.98e-06,7779.79,0,0,1,0,10008.0,7963.81,7.93,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,974566637.559823,997618437.8592,999999999.0,0.0023184,-99.65568,5.82e-06,37.0882
outerscope,Outerscope,outer,9.75e-06,7791.37,0,0,1,0,10005.0,9742.73,1.045,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,799317358.746227,999507358.253612,999991351.11,0.00139069,-99.29908,9.47e-06,2.90077
bloop-furpal,Bloop Furpal,bloop,7.8e-06,7794.76,0,0,1,0,10004.0,7794.76,1.051,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,999474723.4081788,999474723.4081788,1000000000.0,0.01139617,-99.93157,4.97e-06,56.82406
freg,Freg,freg,7.81e-06,7803.82,0,0,1,0,10003.0,7803.82,37.86,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,999512547.145516,999512547.145516,1000000000.0,0.00022772,-96.57142,6.91e-06,12.94244
cringe,CRINGE,cringe,7.82e-06,7809.82,0,0,1,0,10001.0,7809.82,3.15,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,998941862.8757838,998941862.8757838,2000000000.0,0.00053163,-98.52941,4.58e-06,70.79205
meme-cup,MEME CUP,memecup,7.82e-06,7823.11,0,0,1,0,9999.0,7823.11,24.49,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,1000000000.0,1000000000.0,1000000000.0,0.0031372,-99.75063,5.19e-06,50.74162
chartreux-cat,Chartreux Cat,chart,7.83e-06,7824.07,0,0,1,0,9998.0,7824.07,8.34,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,999413585.555658,999413585.555658,99999999659.0,0.00668935,-99.88297,6.46e-06,21.18688
lovecoin,LOVECOIN,lovecoin,7.87e-06,7844.84,0,0,1,0,9995.0,7844.84,126.02,7.89e-06,7.34e-06,4.0405e-07,5.41,354.33,4.73043,998336453.355763,998336453.355763,1000000000.0,0.00034667,-97.73331,5.94e-06,32.35664
onigchi,Onigchi,onigchi,7.86e-06,7862.11,0,0,1,0,9992.0,7862.11,4.38,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,999644271.366255,999644271.366255,1000000000.0,0.00153562,-99.48784,6.31e-06,24.60704
lebowskis-the-first-memecoin,Lebowskis - the first memecoin,lbw,7.88e-06,7866.11,0,0,1,0,9991.0,7866.11,5.49,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,998827533.102556,998827533.102556,1000000000.0,0.00024718,-96.81394,5.58e-06,41.14962
massive-meme-outbreak,Massive Meme Outbreak,rpg,7.89e-06,7881.51,0,0,1,0,9989.0,7881.51,3.9,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,999496228.37743,999496228.37743,1000000000.0,0.0017707,-99.55467,5.99e-06,31.53502
diskneeplus,Diskneeplus,disknee,7.96e-06,7882.98,0,0,1,0,9988.0,7882.98,15.8,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,989864878.0,989864878.0,989864878.0,0.00106186,-99.25002,5.72e-06,39.26838
alman,Alman,alman,7.89e-06,7883.45,0,0,1,0,9987.0,7883.45,10.13,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,999442474.398287,999442474.398287,1000000000.0,0.00481421,-99.83615,6.49e-06,21.45168
surfing-coco,Surfing Coco,coco,9.97e-06,7895.33,0,0,1,0,9986.0,7895.33,16.65,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,791868101.812562,791868101.812562,799996035.63,0.00105063,-99.05099,7.22e-06,38.17992
trump-ai-2,Trump AI,$trumpai,7.9e-06,7896.8,1,0,1,0,9984.0,7896.8,7.13,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,999978134.778633,999978134.778633,1000000000.0,0.00093905,-99.15905,4.92e-06,60.49621
type-shit,Type Shit,type,7.92e-06,7907.62,0,0,1,0,9983.0,7907.62,3.43,8.02e-06,7.74e-06,2.2656e-08,0.28702,23.1,0.29298,998916965.529679,998916965.529679,1000000000.0,0.00012051,-93.43127,6.67e-06,18.66848
pengwin,Pengwin,peg,7.92e-06,7917.62,0,0,1,0,9982.0,7917.62,11.88,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,999745003.119329,999745003.119329,999996234.0,0.00340008,-99.76707,7.11e-06,11.43075
team-canguro,Team Canguro,canguro,7.93e-06,7919.8,0,0,1,0,9981.0,7919.8,5.87,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,998985815.024444,998985815.024444,1000000000.0,0.00032592,-97.56757,7.05e-06,12.42194
girls,GIRLS,girls,7.95e-06,7948.83,0,0,1,0,9980.0,7948.83,10.93,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,999705404.050765,999705404.050765,999999591.07,0.00190055,-99.58164,5.25e-06,51.37765
air-fryer-guy,Air Fryer Guy,fryer,8.31e-06,7962.47,0,0,1,0,9979.0,8267.99,1.96,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,958459240.284328,995235746.089116,1000000000.0,0.00028516,-97.08666,6.39e-06,30.01982
odin-2,Odin,odin,7.99e-06,7982.07,0,0,1,0,9977.0,7982.07,2.29,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,998615544.970629,998615544.970629,999713310.08,0.00077701,-98.9713,6.11e-06,30.79463
chinchilla,ChinCHILLa,chilla,8.09e-06,8000.01,0,0,1,0,9976.0,8000.01,13.6,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,988820548.18873,988820548.18873,1000000000.0,0.00045665,-98.2283,6.22e-06,30.16968
iridescent-rabbit-shark,iridescent rabbit shark,irs,8.03e-06,8002.38,0,0,1,0,9974.0,8002.38,5.23,8.07e-06,7.89e-06,4.5777e-08,0.57362,63.87,0.80455,997040001.854657,997040001.854657,1000000000.0,0.00095097,-99.15601,5.23e-06,53.47093
murtis,Murtis,murtis,1.462e-05,8009.63,0,0,1,0,9957.0,14609.86,2.11,1.489e-05,1.423e-05,-2.5811799557e-08,-0.1763,-32.873871603631414,-0.40875,548234075.8106768,1000000000.0,1000000000.0,0.00069494,-97.89767,9.6e-06,52.16443
white-mountain-ermine,White Mountain Ermine,ermine,8.02e-06,8011.72,0,0,1,0,9973.0,8011.72,120.12,8.11e-06,7.95e-06,-9.0313138186e-08,-1.11412,-66.92850535566322,-0.82846,999480386.578839,999480386.578839,1000000000.0,0.00018058,-95.56097,6.97e-06,15.06819
m-ga,ΩMΣGA,$ωmσga,8.03e-06,8019.08,0,0,1,0,9972.0,8019.08,1.67,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,998668941.068183,998668941.068183,100000000000.0,0.00062002,-98.70491,5.64e-06,42.42863
kimchi,Kimchi,kimchi,1.165e-05,8040.08,0,0,1,0,9971.0,8040.08,5.83,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,690000000.0,690000000.0,690000000.0,0.0023271,-99.49928,8.47e-06,37.632
giggleched,giggleched,ched,8.86e-06,8048.79,0,0,1,0,9968.0,8048.79,9.39,8.88e-06,8.75e-06,7.84799e-10,0.00886,870.31,12.1238,909991247.0,909991247.0,909991247.0,0.00077917,-98.86482,7.84e-06,12.82369
baby-monkey,Baby Monkey,bonkey,8.06e-06,8057.2,0,0,1,0,9970.0,8057.2,162.36,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,999567748.285955,999567748.285955,1000000000.0,0.00157453,-99.48806,5.39e-06,49.55039
aped-4,APED,aped,8.67e-06,8078.87,0,0,1,0,9967.0,8078.87,1.51,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,932195417.507169,932195417.507169,1000000000.0,0.00037463,-97.68667,6.97e-06,24.36246
man,MAN,$man,8.08e-06,8083.49,0,0,1,0,9966.0,8083.49,1.43,8.12e-06,7.94e-06,9.3426e-08,1.16928,104.87,1.31438,1000000000.0,1000000000.0,1000000000.0,0.00032543,-97.51606,6.88e-06,17.56301
trading-oracle,Trading Oracle,orcl,8.11e-06,8110.34,0,0,1,0,9964.0,8110.34,82.53,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,999469483.407977,999469483.407977,999761000.0,0.00029172,-97.2183,6.59e-06,23.10105
bitard,BITARD,bitard,8.12e-06,8115.5,0,0,1,0,9962.0,8115.5,1.64,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,999047753.0,999047753.0,999047753.0,0.0022411,-99.63753,5.9e-06,37.69753
pumphotel,Pumphotel,ph,8.37e-06,8120.08,0,0,1,0,9961.0,8120.08,11.1,8.39e-06,8.07e-06,1.4171e-07,1.72146,137.42,1.72146,969713913.987452,969713913.987452,1000000000.0,4.799e-05,-82.55217,7.81e-06,7.24166
the-omnipotence,The Omnipotence,omn,8.24e-06,8233.2,0,0,1,0,9954.0,8233.2,4.39,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,999680915.645525,999680915.645525,999999628.0,0.00145452,-99.43377,6.97e-06,18.17604
lawn,LAWN,lawn,8.24e-06,8240.97,0,0,1,0,9953.0,8240.97,4.17,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,999999913.51,999999913.51,999999913.51,0.00275051,-99.70038,6.55e-06,25.81855
edm,Electric Dog Modish,edm,8.27e-06,8266.94,0,0,1,0,9952.0,8266.94,5.51,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,999910997.743301,999910997.743301,1000000000.0,0.00711639,-99.88382,7.69e-06,7.47676
gugu,gugu,gugu,8.28e-06,8274.54,0,0,1,0,9950.0,8274.54,43.88,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,999551329.725055,999551329.725055,1000000000.0,0.00034482,-97.59923,5.68e-06,45.70705
billi,Billi,billi,8.29e-06,8287.36,0,0,1,0,9949.0,8287.36,122.12,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,1000000000.0,1000000000.0,1000000000.0,0.00112414,-99.26278,5.76e-06,43.95695
boji-2,Boji,boji,8.32e-06,8301.42,0,0,1,0,9948.0,8301.42,75.75,8.35e-06,8.02e-06,1.1158e-07,1.35971,96.03,1.17036,999901623.10542,999901623.10542,1000000000.0,0.00022624,-96.33039,8.02e-06,3.53945
psy-the-cat,Psy The Cat,psycat,8.33e-06,8322.68,0,0,1,0,9946.0,8322.68,83.34,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,998671988.732521,998671988.732521,999755677.85,0.00040692,-97.95198,5.58e-06,49.47058
reiko,REIKO,reiko,8.34e-06,8335.98,0,0,1,0,9944.0,8335.98,2.34,8.34e-06,8.34e-06,0.0,0.0,0.0,0.0,999313677.3172544,999313677.3172544,999995418.54,0.00081258,-98.97343,6.68e-06,24.91826
not-a-chill-guy,NOT A CHILL GUY,phillip,8.37e-06,8339.01,0,0,1,0,9943.0,8339.01,3.14,8.41e-06,8.18e-06,9.0059e-08,1.08763,134.18,1.63542,996255053.485054,996255053.485054,999999999.0,0.00040214,-97.91852,5.76e-06,45.43583
toco,TOCO,toco,9.64e-06,8352.1,0,0,1,0,9942.0,8352.1,3.35,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,866343739.0555332,866343739.0555332,994013437.64,0.00862493,-99.88822,9.07e-06,6.28147
black-swan,Black Swan,swan,8.37e-06,8373.34,0,0,1,0,9941.0,8373.34,2.21,8.48e-06,8.33e-06,-8.463362125e-09,-0.10097,-65.60960511558187,-0.77746,1000000000.0,1000000000.0,1000000000.0,0.00207737,-99.59693,6.43e-06,30.13047
alpha-humans,alpha humans,cums,8.4e-06,8390.23,0,0,1,0,9945.0,8390.23,1.43,8.34e-06,8.34e-06,6.6275e-08,0.79507,66.18,0.79507,998595553.074129,998595553.074129,999999981.07,0.0003972,-97.90139,5.44e-06,53.27735
vampaire-squid,vampAIre squid,vs,8.4e-06,8392.08,0,0,1,0,9940.0,8392.08,1.087,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,999472200.890234,999472200.890234,999997325.56,0.0018908,-99.55593,6.75e-06,24.3671
moonman,MoonMan,mm,8.4e-06,8402.77,0,0,1,0,9937.0,8402.77,3.04,8.44e-06,8.27e-06,1.114e-09,0.01326,-0.8760947714399663,-0.01043,1000000000.0,1000000000.0,1000000000.0,0.00066046,-98.72774,5.91e-06,42.12787
hazel,Hazel,hazel,8.41e-06,8413.43,0,0,1,0,9936.0,8413.43,1.32,8.49e-06,8.3e-06,6.7449e-08,0.80816,207.21,2.52508,999999762.48,999999762.48,1000000000.0,0.0008415,-99.00019,5.89e-06,42.92873
noah-terminal,Noah Terminal,noahai,8.49e-06,8419.72,0,0,1,0,9935.0,8419.72,9.9,8.49e-06,8.33e-06,5.7431e-08,0.68097,212.55,2.58981,999868233.615931,999868233.615931,1000000000.0,0.00090048,-99.05741,8.04e-06,5.56103
gnom,gnom,gnom,8.44e-06,8427.01,0,0,1,0,9932.0,8427.01,145.35,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,998738765.555684,998738765.555684,1000000000.0,0.00051284,-98.3547,7.76e-06,8.70174
cool,Cool,cool,8.44e-06,8437.92,0,0,1,0,9930.0,8437.92,39.11,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,1000000000.0,1000000000.0,1000000000.0,0.00076672,-98.89948,6.75e-06,25.02414
findme,FindMe,findme,8.485e-05,8440.29,0,0,1,0,9929.0,8440.29,4.35,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,99471136.03,99471136.03,99471136.03,0.105536,-99.9196,7.273e-05,16.66533
big-jim,BIG JIM,bigjim,8.54e-09,8442.1,0,0,1,0,9928.0,8442.1,211.28,8.604e-09,7.572e-09,8.46047e-10,10.99663,797.92,10.4383,988565276395.41,988565276395.41,1000000000000.0,9.78e-06,-99.9127,4.404e-09,93.91487
mcbroken,McBROKEN,mcbroken,8.53e-06,8445.56,0,0,1,0,9926.0,8445.56,1.48,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,989999978.6,989999978.6,989999978.6,0.00182999,-99.53383,6.56e-06,30.01765
king-assad-game,King Assad Game,king,8.4576e-08,8456.63,0,0,1,0,9925.0,8456.63,1.46,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,99988355283.70842,99988355283.70842,99999964361.0,2.48e-06,-96.58838,7.1164e-08,18.84746
waifu-sol,Waifu,$waifu,8.93e-06,8475.09,0,0,1,0,9923.0,8475.09,601.79,9.05e-06,8.92e-06,-1.18124260475e-07,-1.30572,-87.13120121020074,-1.01762,949209010.085161,949209010.085161,1000000000.0,0.00139836,-99.3615,6.65e-06,34.25859
pepe-maga,PEPE MAGA,pepemaga,2.01517e-13,8477.61,0,0,1,0,9922.0,8477.61,2.02,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,4.206893873544154e+16,4.206893873544154e+16,4.2069e+16,6.672e-12,-96.97947,1.71412e-13,17.56322
aliens,Aliens,aliens,8.94e-06,8481.37,0,0,1,0,9924.0,8481.37,87.18,8.92e-06,8.57e-06,3.52357e-07,4.10282,311.89,3.81777,951248792.07252,951248792.07252,1000000000.0,0.00032261,-97.23627,7.43e-06,20.01138
hermy-the-stallion,Hermy The Stallion,hermy,8.87e-06,8492.17,0,0,1,0,9919.0,8492.17,13.84,8.89e-06,8.82e-06,4.645e-08,0.52644,213.32,2.57669,959209140.0,959209140.0,999989140.3,0.02758415,-99.9679,3.26e-06,171.48527
birdie,Birdie,$birdie,1.062e-05,8496.37,0,0,1,0,9917.0,8496.37,122.33,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,799841050.17,799841050.17,800000000.0,0.00017018,-93.75792,8.3e-06,27.991
pew-pew,Pew Pew,pew,9.48e-06,8507.83,0,0,1,0,9916.0,8507.83,228.68,9.59e-06,9.4e-06,-1.0598284514e-07,-1.10507,-65.378059343524,-0.76259,897012113.224214,897012113.224214,897360000.0,0.0002491,-96.19237,7.66e-06,23.77537
pitty-the-pitbull,Pitty the Pitbull,pitty,8.51e-06,8513.25,0,0,1,0,9915.0,8513.25,41.27,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,999821593.24,999821593.24,1000000000.0,0.00079031,-98.9226,6.19e-06,37.55319
ping-dog,Ping Dog,ping,8.52e-06,8513.69,0,0,1,0,9914.0,8513.69,1.48,8.53e-06,8.48e-06,-1.1176987325e-08,-0.13104,-42.72699297942381,-0.49936,999450119.685732,999450119.685732,999998485.0,0.00572043,-99.85109,7.53e-06,13.1371
kuma,KUMA,kuma,8.5277e-08,8527.75,0,0,1,0,9913.0,8527.75,6.86,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,100000000000.0,100000000000.0,100000000000.0,4.719e-05,-99.81929,6.4479e-08,32.2555
jill-boden,Jill Boden,jillboden,8.54e-06,8528.06,0,0,1,0,9912.0,8528.0,123.4,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,998400930.3517084,998400930.3517084,1000000000.0,0.00092012,-99.07168,6.92e-06,23.46174
bonk-wif-glass,Bonk wif glass,bong,8.535e-09,8534.5,0,0,1,0,9911.0,8534.5,74.51,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,999997556895.0,999997556895.0,999997556895.0,2.69832e-07,-96.8371,6.663e-09,28.08195
spectre-2,Spectre,spctr,9.2314e-08,8571.26,0,0,1,0,9884.0,8571.26,49521.0,9.5209e-08,9.0399e-08,-2.389440035e-09,-2.52308,-221.85770319684525,-2.52308,92849245000.7326,92849245000.7326,100000000000.0,3.39e-06,-97.22417,9.001e-08,4.5557
yukie,Yukie,yukie,8.58e-06,8574.97,0,0,1,0,9906.0,8574.97,238.07,8.74e-06,8.29e-06,-1.6118633364e-07,-1.8445,-163.2067550336942,-1.86774,999695665.594541,999695665.594541,1000000000.0,0.0006358,-98.65368,6.42e-06,33.33565
stressed-guy,Stressed Guy,stressguy,8.58e-06,8576.12,0,0,1,0,9908.0,8576.12,1.018,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,1000000000.0,1000000000.0,1000000000.0,0.00041306,-97.92375,7.42e-06,15.56186
doggo-2,Doggo,doggo,8.6e-06,8594.8,0,0,1,0,9909.0,8594.8,153.16,8.61e-06,8.48e-06,-2.17510791e-10,-0.00253,265.91,3.19259,999346384.451566,999346384.451566,1000000000.0,0.00029713,-97.11145,6.02e-06,42.46348
coinbread,Coinbread,bread,8.61e-06,8611.43,0,0,1,0,9904.0,8611.43,171.11,8.74e-06,7.89e-06,6.60458e-07,8.30663,655.76,8.24265,1000000000.0,1000000000.0,1000000000.0,0.00074259,-98.84035,6.8e-06,26.6084
